transaction_id,amount,payment_status,failure_reason,retry_count,recovery_probability,expected_recovery,diagnosis,recommended_action,policy_approved,policy_reason,requires_human,execution_status
txn_002954,2999.98,failed,bank_decline,2,0.1360894028894785,408.26548688037775,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002253,979.14,failed,network_error,0,0.4167130782219203,408.02044341021104,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_006258,654.47,abandoned,none,0,0.6231075403430895,407.8051919283418,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000861,3180.12,failed,network_error,2,0.1281589207693907,407.5607471171549,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_007831,600.15,abandoned,none,0,0.6783283199725099,407.0987412315018,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_001425,634.96,abandoned,none,0,0.6408743836681872,406.92959865395216,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_005754,606.11,abandoned,none,0,0.6711982291323777,406.8199586594255,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004785,1696.78,failed,technical_error,3,0.2394865145584337,406.3559281724592,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_003866,566.64,abandoned,none,0,0.7170359678521732,406.3012608237554,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_008326,2049.94,failed,insufficient_funds,3,0.1980309192144791,405.9515025345293,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_008349,516.71,failed,technical_error,0,0.7852850458473314,405.7646360397746,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_006615,752.08,failed,insufficient_funds,0,0.5383350070328431,404.8709920892607,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_006943,1360.92,failed,authentication_failed,3,0.2974457429209426,404.7998604559693,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_003490,872.05,failed,technical_error,0,0.463499939571162,404.1951223030318,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_004535,8860.05,failed,network_error,3,0.045616373468907,404.16334975319,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009596,648.93,abandoned,none,0,0.6205805712731507,402.71335011628565,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000228,522.86,failed,technical_error,0,0.7690378382707669,402.0991241182532,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_008767,3352.66,failed,technical_error,3,0.1198115848504735,401.6875080647888,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002852,7568.56,failed,bank_decline,3,0.0529922938929114,401.07535586613375,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002454,599.28,abandoned,none,0,0.6688047470239227,400.8013087964964,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_006854,751.78,failed,technical_error,2,0.5326285479263937,400.4194897601042,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_004799,3183.39,failed,insufficient_funds,2,0.1256227591720447,399.9062353206956,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006078,1406.06,failed,insufficient_funds,0,0.2841401984313209,399.518167406343,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_001854,5579.4,failed,network_error,3,0.071604450850431,399.5098730748947,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005155,650.15,abandoned,none,0,0.6143890411134154,399.445035079887,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
